SALE_DATE;CUSTOMER_NR;PRODUCT_NR;CASH_POINT_NR;QTY;AMOUNT;CASH_OR_PLASTIC;CASHIER_EMP_NR;DISPLAY_PROD_CAT_NR;EXTRACT_DATE
2019-02-25;386;P00000279;78;13;197.6;C;38;56;"2022-11-02 00:00:00.000000"
2019-02-25;386;P00000279;78;13;197.6;C;38;56;"2022-11-02 00:00:00.000000"
2019-02-26;348;P00000276;1;10;89;P;36;17;"2022-11-02 00:00:00.000000"
2019-02-26;348;P00000276;1;10;89;P;36;17;"2022-11-02 00:00:00.000000"
2019-02-27;310;P00000272;22;7;18.2;C;34;98;"2022-11-02 00:00:00.000000"
2019-02-27;310;P00000272;22;7;18.2;C;34;98;"2022-11-02 00:00:00.000000"
2019-02-28;272;P00000269;43;4;77.2;C;32;29;"2022-11-02 00:00:00.000000"
2019-02-28;272;P00000269;43;4;77.2;C;32;29;"2022-11-02 00:00:00.000000"
2019-03-01;234;P00000266;64;1;13;P;30;16;"2022-11-02 00:00:00.000000"
2019-03-01;234;P00000266;64;1;13;P;30;16;"2022-11-02 00:00:00.000000"
2019-03-02;196;P00000263;85;13;87.1;C;28;66;"2022-11-02 00:00:00.000000"
2019-03-02;196;P00000263;85;13;87.1;C;28;66;"2022-11-02 00:00:00.000000"
2019-03-03;158;P00000260;8;10;4;C;26;76;"2022-11-02 00:00:00.000000"
2019-03-03;158;P00000260;8;10;4;C;26;76;"2022-11-02 00:00:00.000000"
2019-03-04;120;P00000257;29;7;119.7;P;24;74;"2022-11-02 00:00:00.000000"
2019-03-04;120;P00000257;29;7;119.7;P;24;74;"2022-11-02 00:00:00.000000"
2019-03-05;82;P00000254;50;4;43.2;C;22;48;"2022-11-02 00:00:00.000000"
2019-03-05;82;P00000254;50;4;43.2;C;22;48;"2022-11-02 00:00:00.000000"
2019-03-06;44;P00000251;71;1;4.5;C;20;82;"2022-11-02 00:00:00.000000"
2020-09-22;372;P00000337;36;1;7.5;C;35;114;"2022-11-03 00:00:00.000000"
2020-09-22;372;P00000337;36;1;7.5;C;35;114;"2022-11-03 00:00:00.000000"
2020-09-22;334;P00000337;57;13;15.6;C;33;81;"2022-11-03 00:00:00.000000"
2020-09-22;334;P00000337;57;13;15.6;C;33;81;"2022-11-03 00:00:00.000000"
2020-09-22;296;P00000337;78;10;179;P;31;2;"2022-11-03 00:00:00.000000"
2020-09-22;296;P00000337;78;10;179;P;31;2;"2022-11-03 00:00:00.000000"
2020-09-22;258;P00000337;101;7;81.2;C;29;118;"2022-11-03 00:00:00.000000"
2020-09-22;258;P00000337;101;7;81.2;C;29;118;"2022-11-03 00:00:00.000000"
2020-09-22;220;P00000337;22;4;21.2;C;27;85;"2022-11-03 00:00:00.000000"
2020-09-22;220;P00000337;22;4;21.2;C;27;85;"2022-11-03 00:00:00.000000"
2020-09-22;182;P00000337;43;1;22;P;25;26;"2022-11-03 00:00:00.000000"
2020-09-22;182;P00000337;43;1;22;P;25;26;"2022-11-03 00:00:00.000000"
2020-09-22;144;P00000337;64;13;204.1;C;23;65;"2022-11-03 00:00:00.000000"
2020-09-22;144;P00000337;64;13;204.1;C;23;65;"2022-11-03 00:00:00.000000"
2020-09-22;106;P00000337;85;10;94;C;21;86;"2022-11-03 00:00:00.000000"
2020-09-22;106;P00000337;85;10;94;C;21;86;"2022-11-03 00:00:00.000000"
2020-09-22;68;P00000337;8;7;21.7;P;19;47;"2022-11-03 00:00:00.000000"
2020-09-22;68;P00000337;8;7;21.7;P;19;47;"2022-11-03 00:00:00.000000"
2020-09-22;30;P00000337;29;4;79.2;C;17;79;"2022-11-03 00:00:00.000000"
2020-09-22;30;P00000337;29;4;79.2;C;17;79;"2022-11-03 00:00:00.000000"
2020-09-22;487;P00000337;50;1;13.5;C;15;42;"2022-11-03 00:00:00.000000"
2020-09-22;487;P00000337;50;1;13.5;C;15;42;"2022-11-03 00:00:00.000000"
2020-09-22;449;P00000337;71;13;93.6;P;13;112;"2022-11-03 00:00:00.000000"
2020-09-22;449;P00000337;71;13;93.6;P;13;112;"2022-11-03 00:00:00.000000"
2020-09-22;411;P00000337;92;10;9;C;11;27;"2022-11-03 00:00:00.000000"
2020-09-22;411;P00000337;92;10;9;C;11;27;"2022-11-03 00:00:00.000000"
2020-09-22;373;P00000337;15;7;123.2;C;9;113;"2022-11-03 00:00:00.000000"
2020-09-22;373;P00000337;15;7;123.2;C;9;113;"2022-11-03 00:00:00.000000"
2020-09-22;335;P00000337;36;4;45.2;P;7;13;"2022-11-03 00:00:00.000000"
2020-09-22;335;P00000337;36;4;45.2;P;7;13;"2022-11-03 00:00:00.000000"
2020-09-22;297;P00000337;57;1;5;C;5;36;"2022-11-03 00:00:00.000000"
2020-09-22;297;P00000337;57;1;5;C;5;36;"2022-11-03 00:00:00.000000"
2020-09-22;259;P00000337;78;13;282.1;C;3;31;"2022-11-03 00:00:00.000000"
2020-09-22;259;P00000337;78;13;282.1;C;3;31;"2022-11-03 00:00:00.000000"
2020-09-22;221;P00000337;101;10;154;P;51;56;"2022-11-03 00:00:00.000000"
2020-09-22;221;P00000337;101;10;154;P;51;56;"2022-11-03 00:00:00.000000"
2020-09-22;183;P00000337;22;7;63.7;C;48;17;"2022-11-03 00:00:00.000000"
2020-09-22;183;P00000337;22;7;63.7;C;48;17;"2022-11-03 00:00:00.000000"
2020-09-22;145;P00000337;43;4;11.2;C;46;98;"2022-11-03 00:00:00.000000"
2020-09-22;145;P00000337;43;4;11.2;C;46;98;"2022-11-03 00:00:00.000000"
2020-09-22;107;P00000337;64;1;19.5;P;44;29;"2022-11-03 00:00:00.000000"
2020-09-22;107;P00000337;64;1;19.5;P;44;29;"2022-11-03 00:00:00.000000"
2020-09-22;69;P00000337;85;13;171.6;C;42;16;"2022-11-03 00:00:00.000000"
2020-09-22;69;P00000337;85;13;171.6;C;42;16;"2022-11-03 00:00:00.000000"
2020-09-22;31;P00000337;8;10;69;C;40;66;"2022-11-03 00:00:00.000000"
2020-09-22;31;P00000337;8;10;69;C;40;66;"2022-11-03 00:00:00.000000"
2020-09-22;488;P00000337;29;7;4.2;P;38;76;"2022-11-03 00:00:00.000000"
2020-09-22;488;P00000337;29;7;4.2;P;38;76;"2022-11-03 00:00:00.000000"
2020-09-22;450;P00000337;50;4;69.2;C;36;74;"2022-11-03 00:00:00.000000"
2020-09-22;450;P00000337;50;4;69.2;C;36;74;"2022-11-03 00:00:00.000000"
2020-09-22;412;P00000337;71;1;11;C;34;48;"2022-11-03 00:00:00.000000"
2020-09-22;412;P00000337;71;1;11;C;34;48;"2022-11-03 00:00:00.000000"
2020-09-22;374;P00000337;92;13;61.1;P;32;82;"2022-11-03 00:00:00.000000"
2020-09-22;374;P00000337;92;13;61.1;P;32;82;"2022-11-03 00:00:00.000000"
2020-09-22;336;P00000337;15;10;214;C;30;63;"2022-11-03 00:00:00.000000"
2020-09-22;336;P00000337;15;10;214;C;30;63;"2022-11-03 00:00:00.000000"
2020-09-22;298;P00000337;36;7;105.7;C;28;19;"2022-11-03 00:00:00.000000"
2020-09-22;298;P00000337;36;7;105.7;C;28;19;"2022-11-03 00:00:00.000000"
2020-09-22;260;P00000337;57;4;35.2;P;26;103;"2022-11-03 00:00:00.000000"
2020-09-22;260;P00000337;57;4;35.2;P;26;103;"2022-11-03 00:00:00.000000"
2020-09-22;222;P00000337;78;1;2.5;C;24;23;"2022-11-03 00:00:00.000000"
2020-09-22;222;P00000337;78;1;2.5;C;24;23;"2022-11-03 00:00:00.000000"
2020-09-22;184;P00000337;101;13;249.6;C;22;67;"2022-11-03 00:00:00.000000"
2020-09-22;184;P00000337;101;13;249.6;C;22;67;"2022-11-03 00:00:00.000000"
2020-09-22;146;P00000337;22;10;129;P;20;45;"2022-11-03 00:00:00.000000"
2020-09-22;146;P00000337;22;10;129;P;20;45;"2022-11-03 00:00:00.000000"
2020-09-22;108;P00000337;43;7;46.2;C;18;114;"2022-11-03 00:00:00.000000"
2020-09-22;108;P00000337;43;7;46.2;C;18;114;"2022-11-03 00:00:00.000000"
2020-09-22;70;P00000337;64;4;1.2;C;16;81;"2022-11-03 00:00:00.000000"
2020-09-22;70;P00000337;64;4;1.2;C;16;81;"2022-11-03 00:00:00.000000"
2020-09-22;32;P00000337;85;1;17;P;14;2;"2022-11-03 00:00:00.000000"
2020-09-22;32;P00000337;85;1;17;P;14;2;"2022-11-03 00:00:00.000000"
2020-09-22;489;P00000337;8;13;139.1;C;12;118;"2022-11-03 00:00:00.000000"
2020-09-22;489;P00000337;8;13;139.1;C;12;118;"2022-11-03 00:00:00.000000"
2020-09-22;451;P00000337;29;10;44;C;10;85;"2022-11-03 00:00:00.000000"
2020-09-22;451;P00000337;29;10;44;C;10;85;"2022-11-03 00:00:00.000000"
2020-09-22;413;P00000337;50;7;147.7;P;8;26;"2022-11-03 00:00:00.000000"
2020-09-22;413;P00000337;50;7;147.7;P;8;26;"2022-11-03 00:00:00.000000"
2020-09-22;375;P00000337;71;4;59.2;C;6;65;"2022-11-03 00:00:00.000000"
2020-09-22;375;P00000337;71;4;59.2;C;6;65;"2022-11-03 00:00:00.000000"
2020-09-22;337;P00000337;92;1;8.5;C;4;86;"2022-11-03 00:00:00.000000"
2020-09-22;337;P00000337;92;1;8.5;C;4;86;"2022-11-03 00:00:00.000000"
2020-09-22;299;P00000337;15;13;28.6;P;2;47;"2022-11-03 00:00:00.000000"
2020-09-22;299;P00000337;15;13;28.6;P;2;47;"2022-11-03 00:00:00.000000"
2020-09-22;261;P00000337;36;10;189;C;49;79;"2022-11-03 00:00:00.000000"
2020-09-22;261;P00000337;36;10;189;C;49;79;"2022-11-03 00:00:00.000000"
2020-09-22;223;P00000337;57;7;88.2;C;47;42;"2022-11-03 00:00:00.000000"
2020-09-22;223;P00000337;57;7;88.2;C;47;42;"2022-11-03 00:00:00.000000"
2020-09-22;185;P00000337;78;4;25.2;P;45;112;"2022-11-03 00:00:00.000000"
2020-09-22;185;P00000337;78;4;25.2;P;45;112;"2022-11-03 00:00:00.000000"
2020-09-22;147;P00000337;101;1;0;C;43;27;"2022-11-03 00:00:00.000000"
2020-09-22;147;P00000337;101;1;0;C;43;27;"2022-11-03 00:00:00.000000"
2020-09-22;109;P00000337;22;13;217.1;C;41;113;"2022-11-03 00:00:00.000000"
2020-09-22;109;P00000337;22;13;217.1;C;41;113;"2022-11-03 00:00:00.000000"
2020-09-22;71;P00000337;43;10;104;P;39;13;"2022-11-03 00:00:00.000000"
2020-09-22;71;P00000337;43;10;104;P;39;13;"2022-11-03 00:00:00.000000"
2020-09-22;33;P00000337;64;7;28.7;C;37;36;"2022-11-03 00:00:00.000000"
2020-09-22;33;P00000337;64;7;28.7;C;37;36;"2022-11-03 00:00:00.000000"
2020-09-22;490;P00000337;85;4;83.2;C;35;31;"2022-11-03 00:00:00.000000"
2020-09-22;490;P00000337;85;4;83.2;C;35;31;"2022-11-03 00:00:00.000000"
2020-09-22;452;P00000337;8;1;14.5;P;33;56;"2022-11-03 00:00:00.000000"
2020-09-22;452;P00000337;8;1;14.5;P;33;56;"2022-11-03 00:00:00.000000"
2020-09-22;414;P00000337;29;13;106.6;C;31;17;"2022-11-03 00:00:00.000000"
2020-09-22;414;P00000337;29;13;106.6;C;31;17;"2022-11-03 00:00:00.000000"
2020-09-22;376;P00000337;50;10;19;C;29;98;"2022-11-03 00:00:00.000000"
2020-09-22;376;P00000337;50;10;19;C;29;98;"2022-11-03 00:00:00.000000"
2020-09-22;338;P00000337;71;7;130.2;P;27;29;"2022-11-03 00:00:00.000000"
2020-09-22;338;P00000337;71;7;130.2;P;27;29;"2022-11-03 00:00:00.000000"
2020-09-22;300;P00000337;92;4;49.2;C;25;16;"2022-11-03 00:00:00.000000"
2020-09-22;300;P00000337;92;4;49.2;C;25;16;"2022-11-03 00:00:00.000000"
2020-09-22;262;P00000337;15;1;6;C;23;66;"2022-11-03 00:00:00.000000"
2020-09-22;262;P00000337;15;1;6;C;23;66;"2022-11-03 00:00:00.000000"
2020-09-22;224;P00000337;36;13;295.1;P;21;76;"2022-11-03 00:00:00.000000"
2020-09-22;224;P00000337;36;13;295.1;P;21;76;"2022-11-03 00:00:00.000000"
2020-09-22;186;P00000337;57;10;164;C;19;74;"2022-11-03 00:00:00.000000"
2020-09-22;186;P00000337;57;10;164;C;19;74;"2022-11-03 00:00:00.000000"
2020-09-22;148;P00000337;78;7;70.7;C;17;48;"2022-11-03 00:00:00.000000"
2020-09-22;148;P00000337;78;7;70.7;C;17;48;"2022-11-03 00:00:00.000000"
2020-09-22;110;P00000336;101;4;15.2;P;15;82;"2022-11-03 00:00:00.000000"
2020-09-22;110;P00000336;101;4;15.2;P;15;82;"2022-11-03 00:00:00.000000"
2020-06-21;205;P00000442;8;7;11.2;C;19;86;"2022-11-02 00:00:00.000000"
2020-06-22;167;P00000442;29;4;73.2;C;17;47;"2022-11-02 00:00:00.000000"
2020-06-22;167;P00000442;29;4;73.2;C;17;47;"2022-11-02 00:00:00.000000"
2020-06-23;129;P00000442;50;1;12;P;15;79;"2022-11-02 00:00:00.000000"
2020-06-23;129;P00000442;50;1;12;P;15;79;"2022-11-02 00:00:00.000000"
2020-06-24;91;P00000442;71;13;74.1;C;13;42;"2022-11-02 00:00:00.000000"
2020-06-24;91;P00000442;71;13;74.1;C;13;42;"2022-11-02 00:00:00.000000"
2020-06-25;53;P00000442;92;10;224;C;11;112;"2022-11-02 00:00:00.000000"
2020-06-25;53;P00000442;92;10;224;C;11;112;"2022-11-02 00:00:00.000000"
2020-06-26;15;P00000442;15;7;112.7;P;9;27;"2022-11-02 00:00:00.000000"
2020-06-26;15;P00000442;15;7;112.7;P;9;27;"2022-11-02 00:00:00.000000"
2020-06-27;472;P00000442;36;4;39.2;C;7;113;"2022-11-02 00:00:00.000000"
2020-06-27;472;P00000442;36;4;39.2;C;7;113;"2022-11-02 00:00:00.000000"
2020-06-28;434;P00000442;57;1;3.5;C;5;13;"2022-11-02 00:00:00.000000"
2020-06-28;434;P00000442;57;1;3.5;C;5;13;"2022-11-02 00:00:00.000000"
2020-06-29;396;P00000442;78;13;262.6;P;3;36;"2022-11-02 00:00:00.000000"
2020-06-29;396;P00000442;78;13;262.6;P;3;36;"2022-11-02 00:00:00.000000"
2020-06-30;358;P00000441;1;10;139;C;1;31;"2022-11-02 00:00:00.000000"
2020-06-30;358;P00000441;1;10;139;C;1;31;"2022-11-02 00:00:00.000000"
2020-07-01;320;P00000441;22;7;53.2;C;48;56;"2022-11-02 00:00:00.000000"
2020-07-01;320;P00000441;22;7;53.2;C;48;56;"2022-11-02 00:00:00.000000"
2020-07-02;282;P00000441;43;4;5.2;P;46;17;"2022-11-02 00:00:00.000000"
2020-07-02;282;P00000441;43;4;5.2;P;46;17;"2022-11-02 00:00:00.000000"
2020-07-03;244;P00000441;64;1;18;C;44;98;"2022-11-02 00:00:00.000000"
2020-07-03;244;P00000441;64;1;18;C;44;98;"2022-11-02 00:00:00.000000"
2020-07-04;206;P00000441;85;13;152.1;C;42;29;"2022-11-02 00:00:00.000000"
2020-07-04;206;P00000441;85;13;152.1;C;42;29;"2022-11-02 00:00:00.000000"
2020-07-05;168;P00000441;8;10;54;P;40;16;"2022-11-02 00:00:00.000000"
2020-07-05;168;P00000441;8;10;54;P;40;16;"2022-11-02 00:00:00.000000"
2020-07-06;130;P00000441;29;7;154.7;C;38;66;"2022-11-02 00:00:00.000000"
2020-07-06;130;P00000441;29;7;154.7;C;38;66;"2022-11-02 00:00:00.000000"
2020-07-07;92;P00000441;50;4;63.2;C;36;76;"2022-11-02 00:00:00.000000"
2020-07-07;92;P00000441;50;4;63.2;C;36;76;"2022-11-02 00:00:00.000000"
2020-07-08;54;P00000441;71;1;9.5;P;34;74;"2022-11-02 00:00:00.000000"
2020-07-08;54;P00000441;71;1;9.5;P;34;74;"2022-11-02 00:00:00.000000"
2020-07-09;16;P00000441;92;13;41.6;C;32;48;"2022-11-02 00:00:00.000000"
2020-07-09;16;P00000441;92;13;41.6;C;32;48;"2022-11-02 00:00:00.000000"
2020-07-10;473;P00000441;15;10;199;C;30;82;"2022-11-02 00:00:00.000000"
2020-07-10;473;P00000441;15;10;199;C;30;82;"2022-11-02 00:00:00.000000"
2020-07-11;435;P00000441;36;7;95.2;P;28;63;"2022-11-02 00:00:00.000000"
2020-07-11;435;P00000441;36;7;95.2;P;28;63;"2022-11-02 00:00:00.000000"
2020-07-12;397;P00000441;57;4;29.2;C;26;102;"2022-11-02 00:00:00.000000"
2020-07-12;397;P00000441;57;4;29.2;C;26;102;"2022-11-02 00:00:00.000000"
2020-07-13;359;P00000441;78;1;1;C;24;103;"2022-11-02 00:00:00.000000"
2020-07-13;359;P00000441;78;1;1;C;24;103;"2022-11-02 00:00:00.000000"
2020-07-14;321;P00000441;1;13;230.1;P;22;23;"2022-11-02 00:00:00.000000"
2020-07-14;321;P00000441;1;13;230.1;P;22;23;"2022-11-02 00:00:00.000000"
2020-07-15;283;P00000441;22;10;114;C;20;67;"2022-11-02 00:00:00.000000"
2020-07-15;283;P00000441;22;10;114;C;20;67;"2022-11-02 00:00:00.000000"
2020-07-16;245;P00000441;43;7;35.7;C;18;45;"2022-11-02 00:00:00.000000"
2020-07-16;245;P00000441;43;7;35.7;C;18;45;"2022-11-02 00:00:00.000000"
2020-07-17;207;P00000441;64;4;87.2;P;16;114;"2022-11-02 00:00:00.000000"
2020-07-17;207;P00000441;64;4;87.2;P;16;114;"2022-11-02 00:00:00.000000"
2020-07-18;169;P00000441;85;1;15.5;C;14;81;"2022-11-02 00:00:00.000000"
2020-07-18;169;P00000441;85;1;15.5;C;14;81;"2022-11-02 00:00:00.000000"
2020-07-19;131;P00000440;8;13;119.6;C;12;2;"2022-11-02 00:00:00.000000"
2020-07-19;131;P00000440;8;13;119.6;C;12;2;"2022-11-02 00:00:00.000000"
2020-07-20;93;P00000440;29;10;29;P;10;118;"2022-11-02 00:00:00.000000"
2020-07-20;93;P00000440;29;10;29;P;10;118;"2022-11-02 00:00:00.000000"
2020-07-21;55;P00000440;50;7;137.2;C;8;85;"2022-11-02 00:00:00.000000"
2020-07-21;55;P00000440;50;7;137.2;C;8;85;"2022-11-02 00:00:00.000000"
2020-07-22;17;P00000440;71;4;53.2;C;6;26;"2022-11-02 00:00:00.000000"
2020-07-22;17;P00000440;71;4;53.2;C;6;26;"2022-11-02 00:00:00.000000"
2020-07-23;474;P00000440;92;1;7;P;4;65;"2022-11-02 00:00:00.000000"
2020-07-23;474;P00000440;92;1;7;P;4;65;"2022-11-02 00:00:00.000000"
2020-07-24;436;P00000440;15;13;9.1;C;2;86;"2022-11-02 00:00:00.000000"
2020-07-24;436;P00000440;15;13;9.1;C;2;86;"2022-11-02 00:00:00.000000"
2020-07-25;398;P00000440;36;10;174;C;49;47;"2022-11-02 00:00:00.000000"
2020-07-25;398;P00000440;36;10;174;C;49;47;"2022-11-02 00:00:00.000000"
2020-07-26;360;P00000440;57;7;77.7;P;47;79;"2022-11-02 00:00:00.000000"
2020-07-26;360;P00000440;57;7;77.7;P;47;79;"2022-11-02 00:00:00.000000"
2020-07-27;322;P00000440;78;4;19.2;C;45;42;"2022-11-02 00:00:00.000000"
2020-07-27;322;P00000440;78;4;19.2;C;45;42;"2022-11-02 00:00:00.000000"
2020-07-28;284;P00000440;1;1;21.5;C;43;112;"2022-11-02 00:00:00.000000"
2020-07-28;284;P00000440;1;1;21.5;C;43;112;"2022-11-02 00:00:00.000000"
2020-07-29;246;P00000440;22;13;197.6;P;41;27;"2022-11-02 00:00:00.000000"
2020-07-29;246;P00000440;22;13;197.6;P;41;27;"2022-11-02 00:00:00.000000"
2020-07-30;208;P00000440;43;10;89;C;39;113;"2022-11-02 00:00:00.000000"
2020-07-30;208;P00000440;43;10;89;C;39;113;"2022-11-02 00:00:00.000000"
2020-07-31;170;P00000440;64;7;18.2;C;37;13;"2022-11-02 00:00:00.000000"
2020-07-31;170;P00000440;64;7;18.2;C;37;13;"2022-11-02 00:00:00.000000"
2020-08-01;132;P00000440;85;4;77.2;P;35;36;"2022-11-02 00:00:00.000000"
2020-08-01;132;P00000440;85;4;77.2;P;35;36;"2022-11-02 00:00:00.000000"
2020-08-02;94;P00000440;8;1;13;C;33;31;"2022-11-02 00:00:00.000000"
2020-08-02;94;P00000440;8;1;13;C;33;31;"2022-11-02 00:00:00.000000"
2020-08-03;56;P00000440;29;13;87.1;C;31;56;"2022-11-02 00:00:00.000000"
2020-08-03;56;P00000440;29;13;87.1;C;31;56;"2022-11-02 00:00:00.000000"
2020-08-04;18;P00000440;50;10;4;P;29;17;"2022-11-02 00:00:00.000000"
2020-08-04;18;P00000440;50;10;4;P;29;17;"2022-11-02 00:00:00.000000"
2020-08-05;475;P00000440;71;7;119.7;C;27;98;"2022-11-02 00:00:00.000000"
2020-08-05;475;P00000440;71;7;119.7;C;27;98;"2022-11-02 00:00:00.000000"
2020-08-06;437;P00000440;92;4;43.2;C;25;29;"2022-11-02 00:00:00.000000"
2020-08-06;437;P00000440;92;4;43.2;C;25;29;"2022-11-02 00:00:00.000000"
2020-08-07;399;P00000439;15;1;4.5;P;23;16;"2022-11-02 00:00:00.000000"
2020-08-07;399;P00000439;15;1;4.5;P;23;16;"2022-11-02 00:00:00.000000"
2020-08-08;361;P00000439;36;13;275.6;C;21;66;"2022-11-02 00:00:00.000000"
2020-08-08;361;P00000439;36;13;275.6;C;21;66;"2022-11-02 00:00:00.000000"
2020-08-09;323;P00000439;57;10;149;C;19;76;"2022-11-02 00:00:00.000000"
2020-08-09;323;P00000439;57;10;149;C;19;76;"2022-11-02 00:00:00.000000"
2020-08-10;285;P00000439;78;7;60.2;P;17;74;"2022-11-02 00:00:00.000000"
2020-08-10;285;P00000439;78;7;60.2;P;17;74;"2022-11-02 00:00:00.000000"
2020-08-11;247;P00000439;1;4;9.2;C;15;48;"2022-11-02 00:00:00.000000"
2020-08-11;247;P00000439;1;4;9.2;C;15;48;"2022-11-02 00:00:00.000000"
2020-08-12;209;P00000439;22;1;19;C;13;82;"2022-11-02 00:00:00.000000"
2020-08-12;209;P00000439;22;1;19;C;13;82;"2022-11-02 00:00:00.000000"
2020-08-13;171;P00000439;43;13;165.1;P;11;63;"2022-11-02 00:00:00.000000"
2020-08-13;171;P00000439;43;13;165.1;P;11;63;"2022-11-02 00:00:00.000000"
2020-08-14;133;P00000439;64;10;64;C;9;102;"2022-11-02 00:00:00.000000"
2020-08-14;133;P00000439;64;10;64;C;9;102;"2022-11-02 00:00:00.000000"
2020-08-15;95;P00000439;85;7;0.7;C;7;103;"2022-11-02 00:00:00.000000"
2020-08-15;95;P00000439;85;7;0.7;C;7;103;"2022-11-02 00:00:00.000000"
2020-08-16;57;P00000439;8;4;67.2;P;5;23;"2022-11-02 00:00:00.000000"
2020-08-16;57;P00000439;8;4;67.2;P;5;23;"2022-11-02 00:00:00.000000"
2020-08-17;19;P00000439;29;1;10.5;C;3;67;"2022-11-02 00:00:00.000000"
2020-08-17;19;P00000439;29;1;10.5;C;3;67;"2022-11-02 00:00:00.000000"
2020-08-18;476;P00000439;50;13;54.6;C;1;45;"2022-11-02 00:00:00.000000"
2020-08-18;476;P00000439;50;13;54.6;C;1;45;"2022-11-02 00:00:00.000000"
2020-08-19;438;P00000439;71;10;209;P;48;114;"2022-11-02 00:00:00.000000"
2020-08-19;438;P00000439;71;10;209;P;48;114;"2022-11-02 00:00:00.000000"
2020-08-20;400;P00000439;92;7;102.2;C;46;81;"2022-11-02 00:00:00.000000"
2020-09-22;349;P00000336;36;13;191.1;C;35;67;"2022-11-03 00:00:00.000000"
2020-09-22;349;P00000336;36;13;191.1;C;35;67;"2022-11-03 00:00:00.000000"
2020-09-22;311;P00000336;57;10;84;P;33;45;"2022-11-03 00:00:00.000000"
2020-09-22;311;P00000336;57;10;84;P;33;45;"2022-11-03 00:00:00.000000"
2020-09-22;273;P00000336;78;7;14.7;C;31;114;"2022-11-03 00:00:00.000000"
2020-09-22;273;P00000336;78;7;14.7;C;31;114;"2022-11-03 00:00:00.000000"
2020-09-22;235;P00000336;101;4;75.2;C;29;81;"2022-11-03 00:00:00.000000"
2020-09-22;235;P00000336;101;4;75.2;C;29;81;"2022-11-03 00:00:00.000000"
2020-09-22;197;P00000336;22;1;12.5;P;27;2;"2022-11-03 00:00:00.000000"
2020-09-22;197;P00000336;22;1;12.5;P;27;2;"2022-11-03 00:00:00.000000"
2020-09-22;159;P00000336;43;13;80.6;C;25;118;"2022-11-03 00:00:00.000000"
2020-09-22;159;P00000336;43;13;80.6;C;25;118;"2022-11-03 00:00:00.000000"
2020-09-22;121;P00000336;64;10;229;C;23;85;"2022-11-03 00:00:00.000000"
2020-09-22;121;P00000336;64;10;229;C;23;85;"2022-11-03 00:00:00.000000"
2020-09-22;83;P00000336;85;7;116.2;P;21;26;"2022-11-03 00:00:00.000000"
2020-09-22;83;P00000336;85;7;116.2;P;21;26;"2022-11-03 00:00:00.000000"
2020-09-22;45;P00000336;8;4;41.2;C;19;65;"2022-11-03 00:00:00.000000"
2020-09-22;45;P00000336;8;4;41.2;C;19;65;"2022-11-03 00:00:00.000000"
2020-09-22;507;P00000336;29;1;4;C;17;86;"2022-11-03 00:00:00.000000"
2020-09-22;507;P00000336;29;1;4;C;17;86;"2022-11-03 00:00:00.000000"
2020-09-22;464;P00000336;50;13;269.1;P;15;47;"2022-11-03 00:00:00.000000"
2020-09-22;464;P00000336;50;13;269.1;P;15;47;"2022-11-03 00:00:00.000000"
2020-09-22;426;P00000336;71;10;144;C;13;79;"2022-11-03 00:00:00.000000"
2020-09-22;426;P00000336;71;10;144;C;13;79;"2022-11-03 00:00:00.000000"
2020-09-22;388;P00000336;92;7;56.7;C;11;42;"2022-11-03 00:00:00.000000"
2020-09-22;388;P00000336;92;7;56.7;C;11;42;"2022-11-03 00:00:00.000000"
2020-09-22;350;P00000336;15;4;7.2;P;9;112;"2022-11-03 00:00:00.000000"
2020-09-22;350;P00000336;15;4;7.2;P;9;112;"2022-11-03 00:00:00.000000"
2020-09-22;312;P00000336;36;1;18.5;C;7;27;"2022-11-03 00:00:00.000000"
2020-09-22;312;P00000336;36;1;18.5;C;7;27;"2022-11-03 00:00:00.000000"
2020-09-22;274;P00000336;57;13;158.6;C;5;113;"2022-11-03 00:00:00.000000"
2020-09-22;274;P00000336;57;13;158.6;C;5;113;"2022-11-03 00:00:00.000000"
2020-09-22;236;P00000336;78;10;59;P;3;13;"2022-11-03 00:00:00.000000"
2020-09-22;236;P00000336;78;10;59;P;3;13;"2022-11-03 00:00:00.000000"
2020-09-22;198;P00000336;101;7;158.2;C;51;36;"2022-11-03 00:00:00.000000"
2020-09-22;198;P00000336;101;7;158.2;C;51;36;"2022-11-03 00:00:00.000000"
2020-09-22;160;P00000336;22;4;65.2;C;48;31;"2022-11-03 00:00:00.000000"
2020-09-22;160;P00000336;22;4;65.2;C;48;31;"2022-11-03 00:00:00.000000"
2020-09-22;122;P00000336;43;1;10;P;46;56;"2022-11-03 00:00:00.000000"
2020-09-22;122;P00000336;43;1;10;P;46;56;"2022-11-03 00:00:00.000000"
2020-09-22;84;P00000336;64;13;48.1;C;44;17;"2022-11-03 00:00:00.000000"
2020-09-22;84;P00000336;64;13;48.1;C;44;17;"2022-11-03 00:00:00.000000"
2020-09-22;46;P00000336;85;10;204;C;42;98;"2022-11-03 00:00:00.000000"
2020-09-22;46;P00000336;85;10;204;C;42;98;"2022-11-03 00:00:00.000000"
2020-09-22;508;P00000336;8;7;98.7;P;40;29;"2022-11-03 00:00:00.000000"
2020-09-22;508;P00000336;8;7;98.7;P;40;29;"2022-11-03 00:00:00.000000"
2020-09-22;465;P00000336;29;4;31.2;C;38;16;"2022-11-03 00:00:00.000000"
