PRODUCT_NR;PRODUCT_NAME;NET_PRICE;PROD_CLASS_CODE;SOURCING_PROD_CAT_NR;SALE_PROD_CAT_NR;EXTRACT_DATE
P00000128;"Hudson University Titans Short Sleeve T-Shirt";20;PC6;60;60;"2022-11-03 00:00:00.000000"
P00000128;"Hudson University Titans Short Sleeve T-Shirt";20;PC6;60;60;"2022-11-04 00:00:00.000000"
P00000129;"Hudson University Titans Short Sleeve T-Shirt";20;PC3;60;60;"2022-11-03 00:00:00.000000"
P00000130;"Hudson University Titans Short Sleeve T-Shirt";20;PC10;60;60;"2022-11-07 00:00:00.000000"
P00000132;"Hudson University Short Sleeve T-Shirt";20;PC4;60;60;"2022-11-06 00:00:00.000000"
P00000132;"Hudson University Short Sleeve T-Shirt";20;PC4;60;60;"2022-11-07 00:00:00.000000"
P00000135;"Hudson University Women's Game Mode Training Tank Top";30;PC5;116;116;"2022-11-05 00:00:00.000000"
P00000135;"Hudson University Women's Game Mode Training Tank Top";30;PC5;116;116;"2022-11-07 00:00:00.000000"
P00000136;"Hudson University Hockey Super Fan Hooded Sweatshirt";70;PC2;60;60;"2022-11-05 00:00:00.000000"
P00000136;"Hudson University Hockey Super Fan Hooded Sweatshirt";70;PC2;60;60;"2022-11-06 00:00:00.000000"
P00000137;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-03 00:00:00.000000"
P00000137;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-04 00:00:00.000000"
P00000137;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-06 00:00:00.000000"
P00000138;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC6;60;60;"2022-11-03 00:00:00.000000"
P00000138;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC6;60;60;"2022-11-04 00:00:00.000000"
P00000139;"Hudson University Titans Women's Athletic Fit Short Sleeve T-Shirt";28;PC3;116;116;"2022-11-03 00:00:00.000000"
P00000140;"Hudson University Short Sleeve Crewneck T-Shirt with Embroidered Felt Applique";36;PC10;60;60;"2022-11-07 00:00:00.000000"
P00000142;"Hudson University Short Sleeve T-Shirt";18;PC5;60;60;"2022-11-05 00:00:00.000000"
P00000142;"Hudson University Short Sleeve T-Shirt";18;PC5;60;60;"2022-11-07 00:00:00.000000"
P00000145;"Hudson University Titans Short Sleeve T-Shirt";18;PC5;60;60;"2022-11-05 00:00:00.000000"
P00000145;"Hudson University Titans Short Sleeve T-Shirt";18;PC5;60;60;"2022-11-07 00:00:00.000000"
P00000146;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC2;116;116;"2022-11-05 00:00:00.000000"
P00000146;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC2;116;116;"2022-11-06 00:00:00.000000"
P00000147;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC9;116;116;"2022-11-03 00:00:00.000000"
P00000147;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC9;116;116;"2022-11-04 00:00:00.000000"
P00000147;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC9;116;116;"2022-11-06 00:00:00.000000"
P00000148;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC6;116;116;"2022-11-03 00:00:00.000000"
P00000148;"Hudson University Women's Ripped Short Sleeve T-Shirt";34;PC6;116;116;"2022-11-04 00:00:00.000000"
P00000149;"Hudson University Long Sleeve Crewneck Sweatshirt with Tackle Twill Applique";48;PC3;60;60;"2022-11-03 00:00:00.000000"
P00000150;"Hudson University Long Sleeve Crewneck Sweatshirt with Tackle Twill Applique";48;PC10;60;60;"2022-11-07 00:00:00.000000"
P00000152;"Hudson University Titans Baseball Long Sleeve T-Shirt";36;PC4;60;60;"2022-11-06 00:00:00.000000"
P00000152;"Hudson University Titans Baseball Long Sleeve T-Shirt";36;PC4;60;60;"2022-11-07 00:00:00.000000"
P00000155;"Hudson University Titans Women's Fleece Hood";44;PC5;116;116;"2022-11-05 00:00:00.000000"
P00000155;"Hudson University Titans Women's Fleece Hood";44;PC5;116;116;"2022-11-07 00:00:00.000000"
P00000156;"Hudson University Women's Long Sleeve T-Shirt";30;PC2;116;116;"2022-11-05 00:00:00.000000"
P00000156;"Hudson University Women's Long Sleeve T-Shirt";30;PC2;116;116;"2022-11-06 00:00:00.000000"
P00000157;"Hudson University Women's Tri-Blend Short Sleeve T-Shirt";28;PC9;116;116;"2022-11-03 00:00:00.000000"
P00000157;"Hudson University Women's Tri-Blend Short Sleeve T-Shirt";28;PC9;116;116;"2022-11-04 00:00:00.000000"
P00000157;"Hudson University Women's Tri-Blend Short Sleeve T-Shirt";28;PC9;116;116;"2022-11-06 00:00:00.000000"
P00000158;"Hudson University Women's Long Sleeve T-Shirt";30;PC6;116;116;"2022-11-03 00:00:00.000000"
P00000158;"Hudson University Women's Long Sleeve T-Shirt";30;PC6;116;116;"2022-11-04 00:00:00.000000"
P00000159;"Hudson University Women's Long Sleeve T-Shirt";30;PC3;116;116;"2022-11-03 00:00:00.000000"
P00000160;"Hudson University Women's Fleece Hooded Sweatshirt";56;PC10;116;116;"2022-11-07 00:00:00.000000"
P00000162;"Hudson University Women's Fleece Hooded Sweatshirt";56;PC5;116;116;"2022-11-05 00:00:00.000000"
P00000162;"Hudson University Women's Fleece Hooded Sweatshirt";56;PC5;116;116;"2022-11-07 00:00:00.000000"
P00000165;"Hudson University Women's Sherpa Fleece Jacket";72;PC5;116;116;"2022-11-05 00:00:00.000000"
P00000165;"Hudson University Women's Sherpa Fleece Jacket";72;PC5;116;116;"2022-11-07 00:00:00.000000"
P00000166;"Hudson University Women's Sherpa Fleece Jacket";72;PC2;116;116;"2022-11-05 00:00:00.000000"
P00000166;"Hudson University Women's Sherpa Fleece Jacket";72;PC2;116;116;"2022-11-06 00:00:00.000000"
P00000167;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-03 00:00:00.000000"
P00000167;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-04 00:00:00.000000"
P00000167;"Hudson University Long Sleeve Hooded Pullover Sweatshirt with Tackle Twill Applique";54;PC9;60;60;"2022-11-06 00:00:00.000000"
P00000168;"Hudson University Women's Sherpa Fleece Jacket";72;PC6;116;116;"2022-11-03 00:00:00.000000"
P00000168;"Hudson University Women's Sherpa Fleece Jacket";72;PC6;116;116;"2022-11-04 00:00:00.000000"
P00000169;"Hudson University Women's Crop Short Sleeve T-Shirt";28;PC3;116;116;"2022-11-03 00:00:00.000000"
P00000170;"Hudson University Short Sleeve T-Shirt";17;PC10;60;60;"2022-11-07 00:00:00.000000"
P00000172;"Hudson University Youth Amplifier Short Sleeve T-Shirt";20;PC4;47;47;"2022-11-06 00:00:00.000000"
P00000172;"Hudson University Youth Amplifier Short Sleeve T-Shirt";20;PC4;47;47;"2022-11-07 00:00:00.000000"
P00000175;"Hudson University 70 Sheet 1 Subject Notebook";4;PC5;97;97;"2022-11-05 00:00:00.000000"
P00000175;"Hudson University 70 Sheet 1 Subject Notebook";4;PC5;97;97;"2022-11-07 00:00:00.000000"
P00000176;"Hudson University Titans Decal";7;PC2;4;4;"2022-11-05 00:00:00.000000"
P00000176;"Hudson University Titans Decal";7;PC2;4;4;"2022-11-06 00:00:00.000000"
P00000177;"Hudson University Tall Tale 1 Subject Notebook";3;PC9;97;97;"2022-11-03 00:00:00.000000"
P00000177;"Hudson University Tall Tale 1 Subject Notebook";3;PC9;97;97;"2022-11-04 00:00:00.000000"
P00000177;"Hudson University Tall Tale 1 Subject Notebook";3;PC9;97;97;"2022-11-06 00:00:00.000000"
P00000178;"Hudson University Cheese Cutting Board & Tools Set";50;PC6;42;42;"2022-11-03 00:00:00.000000"
P00000178;"Hudson University Cheese Cutting Board & Tools Set";50;PC6;42;42;"2022-11-04 00:00:00.000000"
P00000179;"OtterBox Black iPhone 8/7 Plus Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC3;13;13;"2022-11-03 00:00:00.000000"
P00000180;"Hudson University Cutting Board & Tools Set";33;PC10;42;42;"2022-11-07 00:00:00.000000"
P00000182;"Hudson University Titans 16 in. Stadium Seat";25;PC5;110;110;"2022-11-05 00:00:00.000000"
P00000182;"Hudson University Titans 16 in. Stadium Seat";25;PC5;110;110;"2022-11-07 00:00:00.000000"
P00000185;"Hudson University Sweatshirt Blanket";45;PC5;110;110;"2022-11-05 00:00:00.000000"
P00000185;"Hudson University Sweatshirt Blanket";45;PC5;110;110;"2022-11-07 00:00:00.000000"
P00000186;"Hudson University 25"" Swivel Bar Stool";142;PC2;42;42;"2022-11-05 00:00:00.000000"
P00000186;"Hudson University 25"" Swivel Bar Stool";142;PC2;42;42;"2022-11-06 00:00:00.000000"
P00000187;"Hudson University Blanket";42;PC9;110;110;"2022-11-03 00:00:00.000000"
P00000187;"Hudson University Blanket";42;PC9;110;110;"2022-11-04 00:00:00.000000"
P00000187;"Hudson University Blanket";42;PC9;110;110;"2022-11-06 00:00:00.000000"
P00000188;"Hudson University Hologram Decal";7;PC6;4;4;"2022-11-03 00:00:00.000000"
P00000188;"Hudson University Hologram Decal";7;PC6;4;4;"2022-11-04 00:00:00.000000"
P00000189;"Hudson University Javelin Pen";10;PC3;68;68;"2022-11-03 00:00:00.000000"
P00000190;"Hudson University Buccaneer BBQ Tote";223;PC10;110;110;"2022-11-07 00:00:00.000000"
P00000192;"Hudson University 5 Subject Notebook 200-Sheet";9;PC4;97;97;"2022-11-06 00:00:00.000000"
P00000192;"Hudson University 5 Subject Notebook 200-Sheet";9;PC4;97;97;"2022-11-07 00:00:00.000000"
P00000195;"Hudson University Women's Genre Polo";54;PC5;116;116;"2022-11-05 00:00:00.000000"
P00000195;"Hudson University Women's Genre Polo";54;PC5;116;116;"2022-11-07 00:00:00.000000"
P00000196;"Hudson University 16 oz. Pilsner Glass";20;PC2;22;22;"2022-11-05 00:00:00.000000"
P00000196;"Hudson University 16 oz. Pilsner Glass";20;PC2;22;22;"2022-11-06 00:00:00.000000"
P00000197;"Hudson University Durawave Home Banner";32;PC9;110;110;"2022-11-03 00:00:00.000000"
P00000197;"Hudson University Durawave Home Banner";32;PC9;110;110;"2022-11-04 00:00:00.000000"
P00000197;"Hudson University Durawave Home Banner";32;PC9;110;110;"2022-11-06 00:00:00.000000"
P00000198;"Hudson University Titans Pet Bandanna";10;PC6;80;80;"2022-11-03 00:00:00.000000"
P00000198;"Hudson University Titans Pet Bandanna";10;PC6;80;80;"2022-11-04 00:00:00.000000"
P00000199;"Hudson University Key Strap";4;PC3;96;96;"2022-11-03 00:00:00.000000"
P00000200;"Hudson University Auto Emblem";12;PC10;4;4;"2022-11-07 00:00:00.000000"
P00000202;"Hudson University Titans Car Flag";14;PC5;110;110;"2022-11-05 00:00:00.000000"
P00000202;"Hudson University Titans Car Flag";14;PC5;110;110;"2022-11-07 00:00:00.000000"
P00000205;"Hudson University 3/4"" Lanyard";10;PC5;96;96;"2022-11-05 00:00:00.000000"
P00000205;"Hudson University 3/4"" Lanyard";10;PC5;96;96;"2022-11-07 00:00:00.000000"
P00000206;"OtterBox Black iPhone 11 Pro Symmetry case with Hudson U Titans Primary Mark design";60;PC2;13;13;"2022-11-05 00:00:00.000000"
P00000206;"OtterBox Black iPhone 11 Pro Symmetry case with Hudson U Titans Primary Mark design";60;PC2;13;13;"2022-11-06 00:00:00.000000"
P00000207;"Hudson University Titans Carabineer Keychain";5;PC9;96;96;"2022-11-03 00:00:00.000000"
P00000207;"Hudson University Titans Carabineer Keychain";5;PC9;96;96;"2022-11-04 00:00:00.000000"
P00000207;"Hudson University Titans Carabineer Keychain";5;PC9;96;96;"2022-11-06 00:00:00.000000"
P00000208;"Hudson University 2 Pocket Portfolio";2;PC6;97;97;"2022-11-03 00:00:00.000000"
P00000208;"Hudson University 2 Pocket Portfolio";2;PC6;97;97;"2022-11-04 00:00:00.000000"
P00000209;"Hudson University 2 Pocket Folder";2;PC3;97;97;"2022-11-03 00:00:00.000000"
P00000210;"Hudson University Sunglasses";22;PC10;60;60;"2022-11-07 00:00:00.000000"
P00000212;"Hudson University Face Paint";8;PC4;110;110;"2022-11-06 00:00:00.000000"
P00000212;"Hudson University Face Paint";8;PC4;110;110;"2022-11-07 00:00:00.000000"
P00000215;"Hudson University Removable Decal";6;PC5;4;4;"2022-11-05 00:00:00.000000"
P00000215;"Hudson University Removable Decal";6;PC5;4;4;"2022-11-07 00:00:00.000000"
P00000216;"Hudson University 4"" Foam Basketball";6;PC2;110;110;"2022-11-05 00:00:00.000000"
P00000216;"Hudson University 4"" Foam Basketball";6;PC2;110;110;"2022-11-06 00:00:00.000000"
P00000217;"Hudson University Pocket Folder";3;PC9;97;97;"2022-11-03 00:00:00.000000"
P00000217;"Hudson University Pocket Folder";3;PC9;97;97;"2022-11-04 00:00:00.000000"
P00000217;"Hudson University Pocket Folder";3;PC9;97;97;"2022-11-06 00:00:00.000000"
P00000218;"Hudson University Titans Teardrop Keychain";7;PC6;96;96;"2022-11-03 00:00:00.000000"
P00000218;"Hudson University Titans Teardrop Keychain";7;PC6;96;96;"2022-11-04 00:00:00.000000"
P00000219;"Hudson University Bucket Hat";26;PC3;60;60;"2022-11-03 00:00:00.000000"
P00000220;"Hudson University Plush Animal";16;PC10;48;48;"2022-11-07 00:00:00.000000"
P00000222;"Hudson U Starter Rug 19"" x 30""";30;PC5;42;42;"2022-11-05 00:00:00.000000"
P00000222;"Hudson U Starter Rug 19"" x 30""";30;PC5;42;42;"2022-11-07 00:00:00.000000"
P00000225;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-05 00:00:00.000000"
P00000225;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-07 00:00:00.000000"
P00000226;"Hudson U Putting Green Mat 18"" x 72""";45;PC2;42;42;"2022-11-05 00:00:00.000000"
P00000226;"Hudson U Putting Green Mat 18"" x 72""";45;PC2;42;42;"2022-11-06 00:00:00.000000"
P00000227;"Hudson University 15 oz. Frosted Glass";18;PC9;22;22;"2022-11-03 00:00:00.000000"
P00000227;"Hudson University 15 oz. Frosted Glass";18;PC9;22;22;"2022-11-04 00:00:00.000000"
P00000227;"Hudson University 15 oz. Frosted Glass";18;PC9;22;22;"2022-11-06 00:00:00.000000"
P00000228;"Hudson University 3/4"" Lanyard";8;PC6;96;96;"2022-11-03 00:00:00.000000"
P00000228;"Hudson University 3/4"" Lanyard";8;PC6;96;96;"2022-11-04 00:00:00.000000"
P00000229;"Hudson University Titans Button 3 Pack";5;PC3;110;110;"2022-11-03 00:00:00.000000"
P00000230;"Hudson University Infant Short Sleeve T-Shirt";10;PC10;47;47;"2022-11-07 00:00:00.000000"
P00000232;"Hudson University Titans Headband";16;PC4;116;116;"2022-11-06 00:00:00.000000"
P00000232;"Hudson University Titans Headband";16;PC4;116;116;"2022-11-07 00:00:00.000000"
P00000235;"Hudson University Titans ""My First Tee"" Infant T-Shirt";16;PC5;47;47;"2022-11-05 00:00:00.000000"
P00000235;"Hudson University Titans ""My First Tee"" Infant T-Shirt";16;PC5;47;47;"2022-11-07 00:00:00.000000"
P00000236;"Hudson University Magnet";9;PC2;96;96;"2022-11-05 00:00:00.000000"
P00000236;"Hudson University Magnet";9;PC2;96;96;"2022-11-06 00:00:00.000000"
P00000237;"Hudson University Ball Market Hat Clip";12;PC9;37;37;"2022-11-03 00:00:00.000000"
P00000237;"Hudson University Ball Market Hat Clip";12;PC9;37;37;"2022-11-04 00:00:00.000000"
P00000237;"Hudson University Ball Market Hat Clip";12;PC9;37;37;"2022-11-06 00:00:00.000000"
P00000238;"Hudson University Ball Marker Set";12;PC6;37;37;"2022-11-03 00:00:00.000000"
P00000238;"Hudson University Ball Marker Set";12;PC6;37;37;"2022-11-04 00:00:00.000000"
P00000239;"Hudson University Adjustable Coaches Visor";25;PC3;60;60;"2022-11-03 00:00:00.000000"
P00000240;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-07 00:00:00.000000"
P00000242;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC5;110;110;"2022-11-05 00:00:00.000000"
P00000242;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC5;110;110;"2022-11-07 00:00:00.000000"
P00000245;"Hudson University Tokyodachi Figurine";15;PC5;110;110;"2022-11-05 00:00:00.000000"
P00000245;"Hudson University Tokyodachi Figurine";15;PC5;110;110;"2022-11-07 00:00:00.000000"
P00000246;"Speck Clear Smartshell MacBook Pro 15"" w/ TB w/ Hudson U Titans Primary Logo";65;PC2;15;15;"2022-11-05 00:00:00.000000"
P00000246;"Speck Clear Smartshell MacBook Pro 15"" w/ TB w/ Hudson U Titans Primary Logo";65;PC2;15;15;"2022-11-06 00:00:00.000000"
P00000247;"Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";70;PC9;13;13;"2022-11-03 00:00:00.000000"
P00000247;"Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";70;PC9;13;13;"2022-11-04 00:00:00.000000"
P00000247;"Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";70;PC9;13;13;"2022-11-06 00:00:00.000000"
P00000248;"Hudson University Women's Scrunchie";9;PC6;116;116;"2022-11-03 00:00:00.000000"
P00000248;"Hudson University Women's Scrunchie";9;PC6;116;116;"2022-11-04 00:00:00.000000"
P00000249;"Hudson University Tokyodachi Keychain";12;PC3;96;96;"2022-11-03 00:00:00.000000"
P00000250;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC10;42;42;"2022-11-07 00:00:00.000000"
P00000252;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC4;110;110;"2022-11-06 00:00:00.000000"
P00000252;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC4;110;110;"2022-11-07 00:00:00.000000"
P00000255;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-05 00:00:00.000000"
P00000255;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-07 00:00:00.000000"
P00000256;"Hudson University Titans Plush Animal";16;PC2;48;48;"2022-11-05 00:00:00.000000"
P00000256;"Hudson University Titans Plush Animal";16;PC2;48;48;"2022-11-06 00:00:00.000000"
P00000257;"Hudson University 20 x 20 in. Pillow";196;PC9;42;42;"2022-11-03 00:00:00.000000"
P00000257;"Hudson University 20 x 20 in. Pillow";196;PC9;42;42;"2022-11-04 00:00:00.000000"
P00000257;"Hudson University 20 x 20 in. Pillow";196;PC9;42;42;"2022-11-06 00:00:00.000000"
P00000258;"Hudson U [ua} Titans Giant Wooden Tumble Tower Game";150;PC6;110;110;"2022-11-03 00:00:00.000000"
P00000258;"Hudson U [ua} Titans Giant Wooden Tumble Tower Game";150;PC6;110;110;"2022-11-04 00:00:00.000000"
P00000259;"Hudson University Titans Ball Ornament";44;PC3;70;70;"2022-11-03 00:00:00.000000"
P00000260;"Hudson U 2-pc Carpeted Car Mats 17"" x 27""";40;PC10;4;4;"2022-11-07 00:00:00.000000"
P00000262;"Hudson U Vinyl Cargo Mat 31"" x 31""";45;PC5;4;4;"2022-11-05 00:00:00.000000"
P00000262;"Hudson U Vinyl Cargo Mat 31"" x 31""";45;PC5;4;4;"2022-11-07 00:00:00.000000"
P00000265;"Hudson University Titans Nutcracker Ornament";18;PC5;70;70;"2022-11-05 00:00:00.000000"
P00000265;"Hudson University Titans Nutcracker Ornament";18;PC5;70;70;"2022-11-07 00:00:00.000000"
P00000266;"Hudson University Youth Emoji Short Sleeve T-Shirt";18;PC2;47;47;"2022-11-05 00:00:00.000000"
P00000266;"Hudson University Youth Emoji Short Sleeve T-Shirt";18;PC2;47;47;"2022-11-06 00:00:00.000000"
P00000267;"Hudson University Titans Todder Boys' Striped Short Sleeve T-Shirt";16;PC9;47;47;"2022-11-03 00:00:00.000000"
P00000267;"Hudson University Titans Todder Boys' Striped Short Sleeve T-Shirt";16;PC9;47;47;"2022-11-04 00:00:00.000000"
P00000267;"Hudson University Titans Todder Boys' Striped Short Sleeve T-Shirt";16;PC9;47;47;"2022-11-06 00:00:00.000000"
P00000268;"Hudson University Soft Football";6;PC6;110;110;"2022-11-03 00:00:00.000000"
P00196888;"Creativity for Kids Day at The Spa Deluxe Gift Set";38.88;PC3;31;31;"2022-11-04 00:00:00.000000"
P00196888;"Creativity for Kids Day at The Spa Deluxe Gift Set";38.88;PC3;31;31;"2022-11-05 00:00:00.000000"
P00196890;"Razor Drift Rider - Red/Black - 20111917";228.48;PC7;114;114;"2022-11-03 00:00:00.000000"
P00196892;"Amscan 318570 Red White and Blue Fourth of July Metallic Star Bead Necklaces Accessory Party Supplies, 33"", Multi Color";7.52;PC1;21;21;"2022-11-07 00:00:00.000000"
P00196893;"BePuzzled Original 3D Crystal Jigsaw Puzzle - Butterfly & Flower Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 and Up, 41 Pieces (Level 1)";10.74;PC8;92;92;"2022-11-04 00:00:00.000000"
P00196893;"BePuzzled Original 3D Crystal Jigsaw Puzzle - Butterfly & Flower Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 and Up, 41 Pieces (Level 1)";10.74;PC8;92;92;"2022-11-05 00:00:00.000000"
P00196893;"BePuzzled Original 3D Crystal Jigsaw Puzzle - Butterfly & Flower Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 and Up, 41 Pieces (Level 1)";10.74;PC8;92;92;"2022-11-07 00:00:00.000000"
P00196893;"BePuzzled Original 3D Crystal Jigsaw Puzzle - Butterfly & Flower Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 and Up, 41 Pieces (Level 1)";10.74;PC8;92;92;"2022-11-06 00:00:00.000000"
P00196894;"Hot Wheels id 50th Anniversary {Moving Forward}";6.99;PC5;82;82;"2022-11-06 00:00:00.000000"
P00196895;"Melissa & Doug Scratch Art Activity Kit - Sea Life (Great Gift for Girls and Boys - Best for 4, 5, 6, 7, 8 Year Olds and Up)";4.99;PC2;3;3;"2022-11-03 00:00:00.000000"
P00196895;"Melissa & Doug Scratch Art Activity Kit - Sea Life (Great Gift for Girls and Boys - Best for 4, 5, 6, 7, 8 Year Olds and Up)";4.99;PC2;3;3;"2022-11-04 00:00:00.000000"
